"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Ford Puma (03.2023) SUV 1.0 EcoBoost 160CV Aut. ST","","Gasolina","M1","1770","","","",""
"Ford Puma (03.2023) SUV 1.0 EcoBoost Hybrid 125CV Aut. Titanium/ST-Line/ST-LineX","","Híbridos de gasolina","M1","1770","","","",""
"Ford Puma (03.2023) SUV 1.0 EcoBoost Hybrid 125CV Man. Titanium/ST-Line/ST-LineX","","Híbridos de gasolina","M1","1770","","","",""
"Ford Puma (03.2023) SUV 1.0 EcoBoost Hybrid 155CV Aut. ST-LineX","","Híbridos de gasolina","M1","1770","","","",""
"Ford Puma (03.2023) SUV 1.0 EcoBoost Hybrid 155CV Man. ST-LineX","","Híbridos de gasolina","M1","1770","","","",""
"Ford Puma (03.2023) SUV 1.5 EcoBoost 200CV Man. ST","","Gasolina","M1","1770","","","",""
"Ford Puma / Puma MCA (03.2024) SUV 1.0 EcoBoost Hybrid 125CV Aut. Titanium/ST-Line/ST-LineX","","Híbridos de gasolina","M1","1770","","","",""
"Ford Puma / Puma MCA (03.2024) SUV 1.0 EcoBoost Hybrid 125CV Aut. Vivid Ruby Edition","","Híbridos de gasolina","M1","1770","","","",""
"Ford Puma / Puma MCA (03.2024) SUV 1.0 EcoBoost Hybrid 125CV Man. Titanium/ST-Line/ST-LineX","","Híbridos de gasolina","M1","1770","","","",""
"Ford Puma / Puma MCA (03.2024) SUV 1.0 EcoBoost Hybrid 125CV Man. Vivid Ruby Edition","","Híbridos de gasolina","M1","1770","","","",""
"Ford Puma / Puma MCA (03.2024) SUV 1.0 EcoBoost Hybrid 155CV Aut. ST-LineX","","Híbridos de gasolina","M1","1770","","","",""
"Ford Puma / Puma MCA (03.2024) SUV 1.0 EcoBoost Hybrid 155CV Man. ST-LineX","","Híbridos de gasolina","M1","1770","","","",""
"Ford Puma / Puma MCA (03.2024) SUV 1.0 EcoBoost Hybrid 170CV Aut. ST","","Híbridos de gasolina","M1","1770","","","",""
"Ford Tourneo Connect V761 (03.2023) Compact 1.5 Ecoboost 114CV Aut. Active/Titanium/Sport","","Gasolina","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2023) Compact 1.5 Ecoboost 114CV Man. Active/Titanium/Sport","","Gasolina","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2023) Compact 2.0 Ecoblue 102CV Man. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2023) Compact 2.0 Ecoblue 122CV Aut. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2023) Compact 2.0 Ecoblue 122CV Man. AWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2023) Compact 2.0 Ecoblue 122CV Man. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2023) Grand 1.5 Ecoboost 114CV Aut. Active/Titanium/Sport","","Gasolina","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2023) Grand 1.5 Ecoboost 114CV Man. Active/Titanium/Sport","","Gasolina","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2023) Grand 2.0 Ecoblue 102CV Man. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2023) Grand 2.0 Ecoblue 122CV Aut. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2023) Grand 2.0 Ecoblue 122CV Man. AWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2023) Grand 2.0 Ecoblue 122CV Man. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Compact 1.5 Ecoboost 114CV Aut. Active/Titanium/Sport","","Gasolina","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Compact 1.5 Ecoboost 114CV Man. Active/Titanium/Sport","","Gasolina","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Compact 2.0 Ecoblue 102CV Man. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Compact 2.0 Ecoblue 122CV Aut. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Compact 2.0 Ecoblue 122CV Man. AWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Compact 2.0 Ecoblue 122CV Man. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Grand 1.5 Ecoboost 114CV Aut. Active/Titanium/Sport","","Gasolina","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Grand 1.5 Ecoboost 114CV Man. Active/Titanium/Sport","","Gasolina","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Grand 2.0 Ecoblue 102CV Man. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Grand 2.0 Ecoblue 122CV Aut. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Grand 2.0 Ecoblue 122CV Man. AWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Connect V761 (03.2024) Grand 2.0 Ecoblue 122CV Man. FWD Active/Titanium/Sport","","Gasóleo","M1","2500","","","",""
"Ford Tourneo Courier (03.2024) Compact 1.0 EcoBoost 125CV Aut. Trend/Titanium/Active","","Gasolina","M1","2025","","","",""
"Ford Tourneo Courier (03.2024) Compact 1.0 EcoBoost 125CV Man. Trend/Titanium/Active","","Gasolina","M1","2025","","","",""
"Ford Tourneo Courier (05.2022) Compact 1.5 TDCi 100CV Man. Titanium/Sport","","Gasóleo","M1","1800","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla larga 2.0 EcoBlue 130CV Aut. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla larga 2.0 EcoBlue 130CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla larga 2.0 EcoBlue 150CV Aut. Limited","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla larga 2.0 EcoBlue 150CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla larga 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla larga 2.0 EcoBlue Hybrid 150CV Man. Trend/Trail","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla media 2.0 EcoBlue 130CV Aut. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla media 2.0 EcoBlue 130CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla media 2.0 EcoBlue 150CV Aut. Limited","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla media 2.0 EcoBlue 150CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla media 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Kombi batalla media 2.0 EcoBlue Hybrid 150CV Man. Trend/Trail","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Mixta batalla larga 2.0 EcoBlue 130CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Mixta batalla larga 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Mixta batalla media 2.0 EcoBlue 130CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2023) Mixta batalla media 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla larga 2.0 EcoBlue 130CV Aut. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla larga 2.0 EcoBlue 130CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla larga 2.0 EcoBlue 150CV Aut. Limited","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla larga 2.0 EcoBlue 150CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla larga 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla larga 2.0 EcoBlue Hybrid 150CV Man. Trend/Trail","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla media 2.0 EcoBlue 130CV Aut. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla media 2.0 EcoBlue 130CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla media 2.0 EcoBlue 150CV Aut. Limited","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla media 2.0 EcoBlue 150CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla media 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Kombi batalla media 2.0 EcoBlue Hybrid 150CV Man. Trend/Trail","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Mixta batalla larga 2.0 EcoBlue 130CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Mixta batalla larga 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Mixta batalla media 2.0 EcoBlue 130CV Man. Trend","","Gasóleo","M1","3500","","","",""
"Ford Transit 2 Ton. (03.2024) Mixta batalla media 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail/Limited","","Híbridos de gasóleo","M1","3500","","","",""
"Ford Transit Custom (05.2021) FT 340 Batalla corta Van 1.0 EcoBoost Plug-in Hybrid 125CV Aut. Trend/Limited","","Híbridos enchufables","N1","3400","20.9","92.9","43.0","13.5"
