"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Opel Astra ST (MY20.5) GS Line 1.5D DVC MT6 S/S 105 CV (77kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY20.5) GS Line 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY21.0) Business Elegance 1.2T SHR MT6 S/S 145 CV (107kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY21.0) Business Elegance 1.2T SHT MT6 S/S 130 CV (96kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY21.0) Business Elegance 1.4T SHT CVT S/S 145 CV (107kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY21.0) Business Elegance 1.5D DVH AT9 S/S 122 CV (90kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY21.0) Business Elegance 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY21.0) Edition 1.2T SHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY21.0) Edition 1.5D DVC MT6 S/S 105 CV (77kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY21.0) GS Line 1.2T SHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY21.0) GS Line 1.2T SHT MT6 S/S 130 CV (96kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY21.0) GS Line 1.5D DVC MT6 S/S 105 CV (77kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY21.0) GS Line 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY21.0) Ultimate 1.2T SHR MT6 S/S 145 CV (107kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY21.0) Ultimate 1.4T SHT CVT S/S 145 CV (107kW)","","Gasolina","M1","1870","","","",""
"Opel Astra ST (MY21.0) Ultimate 1.5D DVH AT9 S/S 122 CV (90kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY21.0) Ultimate 1.5D DVH MT6 S/S 122 CV (90kW)","","Gasóleo","M1","1870","","","",""
"Opel Astra ST (MY24.0) Edition 1.2T XHL MT6 S/S 110 CV (81kW)","","Gasolina","M1","1880","","","",""
"Opel Astra ST (MY24.0) GS 1.2T XHT AT8 S/S 130 CV (96kW)","","Gasolina","M1","1900","","","",""
"Opel Astra ST (MY24.0) GS 1.2T XHT MT6 S/S 130 CV (96kW)","","Gasolina","M1","1880","","","",""
"Opel Astra ST (MY24.0) GS 1.5D DTH AT8 S/S 130 CV (96kW)","","Gasóleo","M1","1980","","","",""
"Opel Astra ST (MY24.0) GS 1.6T Plug-in Hybrid AT8 S/S 180 CV (132kW)","","Híbridos enchufables","M1","2170","16.1","81.0","57.0","12.0"
"Opel Astra ST (MY24.0) GSe 1.6T Plug-in Hybrid AT8 S/S 225 CV (165kW)","","Híbridos enchufables","M1","2170","17.6","81.0","57.0","12.0"
"Opel Astra ST Electric (MY24.0) Edition Electric 54kWh 156 CV (115kW)","","Eléctricos puros","M1","2175","15.0","115.0","413.0","54.0"
"Opel Astra ST Electric (MY24.0) GS Electric 54kWh 156 CV (115kW)","","Eléctricos puros","M1","2175","15.0","115.0","413.0","54.0"
"Opel Combo Cargo (MY19.0) ACTIVE L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY19.0) ACTIVE L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2340","","","",""
"Opel Combo Cargo (MY19.0) ACTIVE L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2000","","","",""
"Opel Combo Cargo (MY19.0) ACTIVE L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","1980","","","",""
"Opel Combo Cargo (MY19.0) ACTIVE XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY19.0) ACTIVE XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2350","","","",""
"Opel Combo Cargo (MY19.0) EXPRESS L H1 1,000 Kg 1.6 TD MT5 75 cv (MY19.0)","","Gasóleo","N1","2350","","","",""
"Opel Combo Cargo (MY19.0) EXPRESS L H1 1,000 Kg 1.6 TD MT5 75 cv (MY19.0)","","Gasóleo","N1","2340","","","",""
"Opel Combo Cargo (MY19.0) EXPRESS L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY19.0) EXPRESS L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2340","","","",""
"Opel Combo Cargo (MY19.0) EXPRESS L H1 650 Kg 1.6 TD MT5 75 cv (MY19.0)","","Gasóleo","N1","2000","","","",""
"Opel Combo Cargo (MY19.0) EXPRESS L H1 650 Kg 1.6 TD MT5 75 cv (MY19.0)","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY19.0) EXPRESS L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2000","","","",""
"Opel Combo Cargo (MY19.0) EXPRESS L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","1980","","","",""
"Opel Combo Cargo (MY19.0) EXPRESS XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2350","","","",""
"Opel Combo Cargo (MY19.0) EXPRESS XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY19.0) SELECT L H1 1,000 Kg 1.6 TD MT5 75 cv (MY19.0)","","Gasóleo","N1","2340","","","",""
"Opel Combo Cargo (MY19.0) SELECT L H1 1,000 Kg 1.6 TD MT5 75 cv (MY19.0)","","Gasóleo","N1","2350","","","",""
"Opel Combo Cargo (MY19.0) SELECT L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY19.0) SELECT L H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2340","","","",""
"Opel Combo Cargo (MY19.0) SELECT L H1 650 Kg 1.6 TD MT5 75 cv (MY19.0)","","Gasóleo","N1","2000","","","",""
"Opel Combo Cargo (MY19.0) SELECT L H1 650 Kg 1.6 TD MT5 75 cv (MY19.0)","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY19.0) SELECT L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2000","","","",""
"Opel Combo Cargo (MY19.0) SELECT L H1 650 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","1980","","","",""
"Opel Combo Cargo (MY19.0) SELECT XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY19.0) SELECT XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","N1","2350","","","",""
"Opel Combo Cargo (MY19.5) ACTIVE L H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2340","","","",""
"Opel Combo Cargo (MY19.5) ACTIVE L H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY19.5) ACTIVE L H1 650 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","1980","","","",""
"Opel Combo Cargo (MY19.5) ACTIVE L H1 650 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2000","","","",""
"Opel Combo Cargo (MY19.5) ACTIVE XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY19.5) ACTIVE XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2350","","","",""
"Opel Combo Cargo (MY19.5) DOBLE CABINA XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2320","","","",""
"Opel Combo Cargo (MY19.5) DOBLE CABINA XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY19","","Gasóleo","N1","2320","","","",""
"Opel Combo Cargo (MY19.5) EXPRESS L H1 1,000 Kg 1.6 TD MT5 75 cv MY 19,5","","Gasóleo","N1","2350","","","",""
"Opel Combo Cargo (MY19.5) EXPRESS L H1 1,000 Kg 1.6 TD MT5 75 cv MY 19,5","","Gasóleo","N1","2340","","","",""
"Opel Combo Cargo (MY19.5) EXPRESS L H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY19.5) EXPRESS L H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2340","","","",""
"Opel Combo Cargo (MY19.5) EXPRESS L H1 650 Kg 1.6 TD MT5 75 cv MY 19,5","","Gasóleo","N1","2000","","","",""
"Opel Combo Cargo (MY19.5) EXPRESS L H1 650 Kg 1.6 TD MT5 75 cv MY 19,5","","Gasóleo","N1","1970","","","",""
