"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"BMW i7 M70 xDrive (Desde prod 11/2023) 81EH","","Eléctricos puros","M1","3250","20.8","485.0","559.0","101.7"
"BMW i7 xDrive60 (Desde prod 11/2023) 51EJ","","Eléctricos puros","M1","3250","18.5","400.0","624.0","101.7"
"BMW i8 (Desde prod 11/2019) 2Z41","","Híbridos enchufables","M1","1920","14.0","105.0","53.0","33.0"
"BMW i8 Roadster (Desde prod 11/2019) 2Z61","","Híbridos enchufables","M1","1900","14.5","105.0","52.0","33.0"
"BMW iX M60 (Desde prod 01/2022) 31CF","","Eléctricos puros","M1","3160","21.9","455.0","563.0","108.6"
"BMW iX M60 (Desde prod 03/2022) 31CF","","Eléctricos puros","M1","2595","21.7","455.0","565.0","107.5"
"BMW iX M60 (Desde prod 07/2023) 31CF","","Eléctricos puros","M1","3160","21.8","455.0","568.0","108.6"
"BMW iX M60 (Desde prod 11/2023) 31CF","","Eléctricos puros","M1","3160","21.8","455.0","563.0","108.6"
"BMW iX xDrive40 (Desde prod 07/2021) 11CF","","Eléctricos puros","M1","2365","19.4","240.0","436.0","73.0"
"BMW iX xDrive40 (Desde prod 10/2021) 11CF","","Eléctricos puros","M1","2365","19.3","240.0","426.0","76.6"
"BMW iX xDrive40 (Desde prod 11/2023) 11CF","","Eléctricos puros","M1","3010","19.4","240.0","425.0","74.1"
"BMW iX xDrive50 (Desde prod 07/2021) 21CF","","Eléctricos puros","M1","3145","19.5","386.0","633.0","107.5"
"BMW iX xDrive50 (Desde prod 10/2021) 21CF","","Eléctricos puros","M1","3145","19.8","386.0","631.0","111.5"
"BMW iX xDrive50 (Desde prod 11/2023) 21CF","","Eléctricos puros","M1","3145","19.7","385.0","628.0","108.8"
"BMW iX1 eDrive20 (Desde prod 11/2023) 71EG","","Eléctricos puros","M1","2435","15.4","150.0","474.0","64.8"
"BMW iX1 xDrive30 (Desde prod 07/2021) 61EF","","Eléctricos puros","M1","2010","16.8","230.0","440.0","64.7"
"BMW iX1 xDrive30 (Desde prod 07/2023) 61EF","","Eléctricos puros","M1","2580","16.9","230.0","439.0","64.8"
"BMW iX2 eDrive20 (Desde prod 03/2024) 51GM","","Eléctricos puros","M1","2460","15.3","150.0","478.0","64.8"
"BMW iX2 xDrive30 (Desde prod 11/2023) 71GM","","Eléctricos puros","M1","2605","16.3","230.0","449.0","64.8"
"BMW iX3 (Desde prod 03/2021) 7X41","","Eléctricos puros","M1","2260","18.6","210.0","460.0","80.0"
"BMW iX3 M Sport (Desde prod 01.2024) 41DU","","Eléctricos puros","M1","2740","17.6","210.0","471.0","73.9"
"BMW iX3 M Sport (Desde prod 09/2021) 41DU","","Eléctricos puros","M1","2255","18.5","210.0","462.0","74.3"
"BMW M135i xDrive (Desde prod 01/2021) 7L11","","Gasolina","M1","2085","","","",""
"BMW M135i xDrive (Desde prod 07/2019) 7L11","","Gasolina","M1","2085","","","",""
"BMW M135i xDrive (Desde prod 11/2019) 7L11","","Gasolina","M1","2085","","","",""
"BMW M2 (Desde prod 11/2019) 2U71 Manual","","Gasolina","M1","2010","","","",""
"BMW M2 Competition (Desde prod 07/2020) 2U71","","Gasolina","M1","2010","","","",""
"BMW M2 Competition (Desde prod 07/2020) 2U71 Manual","","Gasolina","M1","2010","","","",""
"BMW M2 coupe (Desde 10/2022) 11DM","","Gasolina","M1","2155","","","",""
"BMW M2 coupe (Desde prod 12/2023) 11DM","","Gasolina","M1","2155","","","",""
"BMW M2 CS (Desde prod 07/2020) 1J31","","Gasolina","M1","2010","","","",""
"BMW M2 CS (Desde prod 07/2020) 1J31 Manual","","Gasolina","M1","2010","","","",""
"BMW M235i xDrive Gran Coupé (Desde prod 01/2021) 11AL","","Gasolina","M1","2105","","","",""
"BMW M235i xDrive Gran Coupé (Desde prod 11/2019) 11AL","","Gasolina","M1","2105","","","",""
"BMW M235i xDrive Gran Coupé (Desde prod 11/2019) 11AL","","Gasolina","M1","2105","","","",""
"BMW M240i Cabrio (Desde pro 01/2021) 2N11","","Gasolina","M1","2060","","","",""
"BMW M240i Cabrio (Desde prod 11/2019) 2N11","","Gasolina","M1","2060","","","",""
"BMW M240i Coupé (Desde prod 01/2021) 2J51","","Gasolina","M1","1995","","","",""
"BMW M240i Coupé (Desde prod 07/2021) 41CM","","Gasolina","M1","2110","","","",""
"BMW M240i Coupé (Desde prod 11/2019) 2J51","","Gasolina","M1","1995","","","",""
"BMW M240i xDrive Coupé (Desde prod 07/2021) 51CM","","Gasolina","M1","1765","","","",""
"BMW M3 (Desde prod 01/2021) 51AY Manual","","Gasolina","M1","2210","","","",""
"BMW M3 Comp. M xDrive (Desde prod 06/2021) 41AY","","Gasolina","M1","2260","","","",""
"BMW M3 Comp. Touring M xDrive (desde prod 11/2022) 11GB","","Gasolina","M1","2370","","","",""
"BMW M3 Competition (Desde prod 01/2021) 31AY","","Gasolina","M1","2210","","","",""
"BMW M3 Competition (Desde prod 09/2020) 31AY","","Gasolina","M1","2210","","","",""
"BMW M3 CS (Desde prod 03/2023) 61AY","","Gasolina","M1","2245","","","",""
"BMW M340d xDrive Berlina (Desde prod 01/2021) 51DY","","Gasóleo","M1","2325","","8.0","",""
"BMW M340d xDrive Berlina (desde prod 07/2022) 61FU","","Gasóleo","M1","2340","","","",""
"BMW M340d xDrive Touring (Desde prod 01/2021) 51DZ","","Gasóleo","M1","2415","","8.0","",""
"BMW M340d xDrive Touring (Desde prod 07/2020) 51DZ","","Gasóleo","M1","2415","","","",""
"BMW M340d xDrive Touring (desde prod 07/2022) 61FZ","","Gasóleo","M1","2430","","","",""
