"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SKODA SCALA FL MY24 SELECTION 1.0 TSI 70kW (95CV) Manual 5 vel. (MTMA 1600)","","Gasolina","M1","1600","","","",""
"SKODA SCALA FL MY24 SELECTION 1.0 TSI 70kW (95CV) Manual 5 vel. (MTMA 1630)","","Gasolina","M1","1630","","","",""
"SKODA SCALA FL MY24 SELECTION 1.0 TSI 70kW (95CV) Manual 5 vel. (MTMA 1664)","","Gasolina","M1","1664","","","",""
"SKODA SCALA FL MY24 SELECTION 1.0 TSI 85kW (115CV) DSG 7 vel. (MTMA 1640)","","Gasolina","M1","1640","","","",""
"SKODA SCALA FL MY24 SELECTION 1.0 TSI 85kW (115CV) DSG 7 vel. (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA FL MY24 SELECTION 1.0 TSI 85kW (115CV) DSG 7 vel. (MTMA 1709)","","Gasolina","M1","1709","","","",""
"SKODA SCALA FL MY24 SELECTION 1.0 TSI 85kW (115CV) Manual 6 vel. (MTMA 1620)","","Gasolina","M1","1620","","","",""
"SKODA SCALA FL MY24 SELECTION 1.0 TSI 85kW (115CV) Manual 6 vel. (MTMA 1650)","","Gasolina","M1","1650","","","",""
"SKODA SCALA FL MY24 SELECTION 1.0 TSI 85kW (115CV) Manual 6 vel. (MTMA 1688)","","Gasolina","M1","1688","","","",""
"SKODA SCALA FL MY24 SELECTION 1.5 TSI 110kW (150CV) DSG 7 vel. (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA FL MY24 SELECTION 1.5 TSI 110kW (150CV) DSG 7 vel. (MTMA 1700)","","Gasolina","M1","1700","","","",""
"SKODA SCALA FL MY24 SELECTION 1.5 TSI 110kW (150CV) DSG 7 vel. (MTMA 1730)","","Gasolina","M1","1730","","","",""
"SKODA SCALA FL MY24 SELECTION 1.5 TSI 110kW (150CV) Manual 6 vel. (MTMA 1660)","","Gasolina","M1","1660","","","",""
"SKODA SCALA FL MY24 SELECTION 1.5 TSI 110kW (150CV) Manual 6 vel. (MTMA 1690)","","Gasolina","M1","1690","","","",""
"SKODA SCALA FL MY24 SELECTION 1.5 TSI 110kW (150CV) Manual 6 vel. (MTMA 1723)","","Gasolina","M1","1723","","","",""
"SKODA SCALA MY19 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","Gasolina","M1","1668","","","",""
"SKODA SCALA MY19 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","1718","","","",""
"SKODA SCALA MY19 1,6 TDI CR 85 kW (115 CV) DSG 7 vel.","","Gasóleo","M1","1774","","","",""
"SKODA SCALA MY19 1,6 TDI CR 85 kW (115 CV) Manual 6 vel.","","Gasóleo","M1","1668","","","",""
"SKODA SCALA MY20 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","Gasolina","M1","2792","","","",""
"SKODA SCALA MY20 1,0 TSI 85 kW (115 CV) DSG 7 vel.","","Gasolina","M1","1668","","","",""
"SKODA SCALA MY20 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","Gasolina","M1","1668","","","",""
"SKODA SCALA MY20 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","1718","","","",""
"SKODA SCALA MY20 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","1718","","","",""
"SKODA SCALA MY20 1,6 TDI 85 kW (115 CV) DSG 7 vel.","","Gasóleo","M1","1774","","","",""
"SKODA SCALA MY20 1,6 TDI 85 kW (115 CV) Manual 6 vel.","","Gasóleo","M1","1668","","","",""
"SKODA SCALA MY20 1.0 TGI 66 kW (90 CV)","","Gas natural","M1","1753","","","",""
"SKODA SCALA MY21 1,0 TGI 66 kW Manual 6 vel. G-TEC","","Gas natural","M1","1753","","","",""
"SKODA SCALA MY21 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","Gasolina","M1","2792","","","",""
"SKODA SCALA MY21 1,0 TSI 85 kW (115 CV) DSG 7 vel.","","Gasolina","M1","2879","","","",""
"SKODA SCALA MY21 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","Gasolina","M1","2860","","","",""
"SKODA SCALA MY21 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","2960","","","",""
"SKODA SCALA MY21 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","2949","","","",""
"SKODA SCALA MY21 1,6 TDI 85 kW (115 CV) DSG 7 vel.","","Gasóleo","M1","2990","","","",""
"SKODA SCALA MY21 1,6 TDI 85 kW (115 CV) Manual 6 vel.","","Gasóleo","M1","2970","","","",""
"SKODA SCALA MY22 ACTIVE 1.0 TGI 66 kW (90 CV) Manual","","Gas natural","M1","1750","","","",""
"SKODA SCALA MY22 ACTIVE 1.0 TSI 70 kW (95 CV) Manual","","Gasolina","M1","2600","","","",""
"SKODA SCALA MY22 ACTIVE 1.0 TSI 81 kW (110 CV) Manual","","Gasolina","M1","2850","","","",""
"SKODA SCALA MY22 AMBITION 1.0 TGI 66 kW (90 CV) Manual","","Gas natural","M1","1750","","","",""
"SKODA SCALA MY22 AMBITION 1.0 TSI 70 kW (95 CV) Manual","","Gasolina","M1","2630","","","",""
"SKODA SCALA MY22 AMBITION 1.0 TSI 81 kW (110 CV) DSG","","Gasolina","M1","2870","","","",""
"SKODA SCALA MY22 AMBITION 1.0 TSI 81 kW (110 CV) Manual","","Gasolina","M1","2850","","","",""
"SKODA SCALA MY22 AMBITION 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","2950","","","",""
"SKODA SCALA MY22 AMBITION 1.5 TSI 110 kW (150 CV) Manual","","Gasolina","M1","2930","","","",""
"SKODA SCALA MY22 EMOTION 1.0 TGI 66 kW (90 CV) Manual","","Gas natural","M1","1750","","","",""
"SKODA SCALA MY22 EMOTION 1.0 TSI 70 kW (95 CV) Manual","","Gasolina","M1","2630","","","",""
"SKODA SCALA MY22 EMOTION 1.0 TSI 81 kW (110 CV) DSG","","Gasolina","M1","2870","","","",""
"SKODA SCALA MY22 EMOTION 1.0 TSI 81 kW (110 CV) Manual","","Gasolina","M1","2850","","","",""
"SKODA SCALA MY22 EMOTION 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","2950","","","",""
"SKODA SCALA MY22 EMOTION 1.5 TSI 110 kW (150 CV) Manual","","Gasolina","M1","2930","","","",""
"SKODA SCALA MY22 MONTECARLO 1.0 TSI 81 kW (110 CV) DSG","","Gasolina","M1","2870","","","",""
"SKODA SCALA MY22 MONTECARLO 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","2950","","","",""
"SKODA SCALA MY22 MONTECARLO 1.5 TSI 110 kW (150 CV) Manual","","Gasolina","M1","2930","","","",""
"SKODA SCALA MY22 SPORT 1.0 TSI 81 kW (110 CV) DSG","","Gasolina","M1","2870","","","",""
"SKODA SCALA MY22 SPORT 1.0 TSI 81 kW (110 CV) Manual","","Gasolina","M1","2850","","","",""
"SKODA SCALA MY22 SPORT 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","2950","","","",""
"SKODA SCALA MY22 SPORT 1.5 TSI 110 kW (150 CV) Manual","","Gasolina","M1","2930","","","",""
"SKODA SCALA MY22 STYLE 1.0 TGI 66 kW (90 CV) Manual","","Gas natural","M1","1760","","","",""
"SKODA SCALA MY22 STYLE 1.0 TSI 81 kW (110 CV) DSG","","Gasolina","M1","2870","","","",""
"SKODA SCALA MY22 STYLE 1.0 TSI 81 kW (110 CV) Manual","","Gasolina","M1","2850","","","",""
"SKODA SCALA MY22 STYLE 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","2940","","","",""
"SKODA SCALA MY22 STYLE 1.5 TSI 110 kW (150 CV) Manual","","Gasolina","M1","2930","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TGI 66 kW (90 CV) Manual (MTMA 1740)","","Gas natural","M1","1740","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 70 kW (95 CV) Manual (MTMA 1590)","","Gasolina","M1","1590","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 70 kW (95 CV) Manual (MTMA 1620)","","Gasolina","M1","1620","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 70 kW (95 CV) Manual (MTMA 1630)","","Gasolina","M1","1630","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1620)","","Gasolina","M1","1620","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1650)","","Gasolina","M1","1650","","","",""
"SKODA SCALA MY23 ACTIVE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TGI 66 kW (90 CV) Manual (MTMA 1740)","","Gas natural","M1","1740","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual (MTMA 1600)","","Gasolina","M1","1600","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual (MTMA 1630)","","Gasolina","M1","1630","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 70 kW (95 CV) Manual (MTMA 1669)","","Gasolina","M1","1669","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1640)","","Gasolina","M1","1640","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) DSG (MTMA 1709)","","Gasolina","M1","1709","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual (MTMA 1620)","","Gasolina","M1","1620","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual (MTMA 1650)","","Gasolina","M1","1650","","","",""
"SKODA SCALA MY23 AMBITION 1.0 TSI 81 kW (110 CV) Manual (MTMA 1690)","","Gasolina","M1","1690","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 1700)","","Gasolina","M1","1700","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","Gasolina","M1","1730","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) Manual (MTMA 1650)","","Gasolina","M1","1650","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) Manual (MTMA 1680)","","Gasolina","M1","1680","","","",""
"SKODA SCALA MY23 AMBITION 1.5 TSI 110 kW (150 CV) Manual (MTMA 1717)","","Gasolina","M1","1717","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.0 TSI 81 kW (110 CV) DSG (MTMA 1640)","","Gasolina","M1","1640","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.0 TSI 81 kW (110 CV) DSG (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.0 TSI 81 kW (110 CV) DSG (MTMA 1709)","","Gasolina","M1","1709","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) DSG (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) DSG (MTMA 1700)","","Gasolina","M1","1700","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","Gasolina","M1","1730","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) Manual (MTMA 1650)","","Gasolina","M1","1650","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) Manual (MTMA 1680)","","Gasolina","M1","1680","","","",""
"SKODA SCALA MY23 MONTE CARLO 1.5 TSI 110 kW (150 CV) Manual (MTMA 1717)","","Gasolina","M1","1717","","","",""
"SKODA SCALA MY23 SPORT 1.0 TSI 81 kW (110 CV) DSG","","Gasolina","M1","1709","","","",""
"SKODA SCALA MY23 SPORT 1.0 TSI 81 kW (110 CV) Manual","","Gasolina","M1","1690","","","",""
"SKODA SCALA MY23 SPORT 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","Gasolina","M1","1730","","","",""
"SKODA SCALA MY23 SPORT 1.5 TSI 110 kW (150 CV) Manual (MTMA 1717)","","Gasolina","M1","1717","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) DSG (MTMA 1640)","","Gasolina","M1","1640","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) DSG (MTMA 1670)","","Gasolina","M1","1670","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) DSG (MTMA 1709)","","Gasolina","M1","1709","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1630)","","Gasolina","M1","1630","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1660)","","Gasolina","M1","1660","","","",""
"SKODA SCALA MY23 STYLE 1.0 TSI 81 kW (110 CV) Manual (MTMA 1702)","","Gasolina","M1","1702","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1660)","","Gasolina","M1","1660","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1690)","","Gasolina","M1","1690","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 1730)","","Gasolina","M1","1730","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1660)","","Gasolina","M1","1660","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1690)","","Gasolina","M1","1690","","","",""
"SKODA SCALA MY23 STYLE 1.5 TSI 110 kW (150 CV) Manual (MTMA 1730)","","Gasolina","M1","1730","","","",""
"SKODA SUPERB COMBI IV MY20 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","Híbridos enchufables","M1","3891","154.0","160.0","63.0","160.0"
"SKODA SUPERB COMBI IV MY21 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","Híbridos enchufables","M1","3851","154.0","160.0","55.0","160.0"
"SKODA SUPERB COMBI MY19 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","2088","","","",""
"SKODA SUPERB COMBI MY19 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","2073","","","",""
"SKODA SUPERB COMBI MY19 1,6 TDI 88 kW (120 CV) DSG 7 vel.","","Gasóleo","M1","2065","","","",""
"SKODA SUPERB COMBI MY19 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","2181","","","",""
"SKODA SUPERB COMBI MY19 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","2070","","","",""
"SKODA SUPERB COMBI MY19 2,0 TDI 140 kW (190 CV) DSG 7 vel.","","Gasóleo","M1","2194","","","",""
"SKODA SUPERB COMBI MY19 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasóleo","M1","2317","","","",""
"SKODA SUPERB COMBI MY19 2,0 TSI 200 kW (272 CV) DSG 7 vel. 4x4","","Gasolina","M1","2291","","","",""
"SKODA SUPERB COMBI MY20 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","3691","","","",""
"SKODA SUPERB COMBI MY20 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3676","","","",""
"SKODA SUPERB COMBI MY20 1,6 TDI 88 kW (120 CV) DSG 7 vel.","","Gasóleo","M1","3651","","","",""
"SKODA SUPERB COMBI MY20 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","4196","","","",""
"SKODA SUPERB COMBI MY20 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","4176","","","",""
"SKODA SUPERB COMBI MY20 2,0 TDI 140 kW (190 CV) DSG 7 vel.","","Gasóleo","M1","4210","","","",""
"SKODA SUPERB COMBI MY20 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasóleo","M1","4527","","","",""
"SKODA SUPERB COMBI MY20 2.0 TSI 140kW (190CV) DSG","","Gasolina","M1","3946","","","",""
"SKODA SUPERB COMBI MY20 2.0 TSI 200kW (272CV) DSG 4x4","","Gasolina","M1","4507","","","",""
"SKODA SUPERB COMBI MY21 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","Gasolina","M1","3720","","","",""
"SKODA SUPERB COMBI MY21 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3637","","","",""
"SKODA SUPERB COMBI MY21 1,6 TDI 88 kW (120 CV) DSG 7 vel.","","Gasóleo","M1","3680","","","",""
"SKODA SUPERB COMBI MY21 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","Gasóleo","M1","4232","","","",""
"SKODA SUPERB COMBI MY21 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","4213","","","",""
"SKODA SUPERB COMBI MY21 2,0 TDI 140 kW (190 CV) DSG 7 vel.","","Gasóleo","M1","4243","","","",""
"SKODA SUPERB COMBI MY21 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","Gasóleo","M1","4483","","","",""
"SKODA SUPERB COMBI MY21 2,0 TDI 90 kW (122 CV) DSG 7 vel.","","Gasóleo","M1","3702","","","",""
"SKODA SUPERB COMBI MY21 2,0 TSI 140 kW (190 CV) DSG 7 vel.","","Gasolina","M1","3985","","","",""
"SKODA SUPERB COMBI MY21 2,0 TSI 200 kW (272 CV) DSG 7 vel. 4x4","","Gasolina","M1","4500","","","",""
"SKODA SUPERB COMBI MY22 ACTIVE 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3683","","","",""
"SKODA SUPERB COMBI MY22 ACTIVE 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3644","","","",""
"SKODA SUPERB COMBI MY22 ACTIVE 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4230","","","",""
"SKODA SUPERB COMBI MY22 ACTIVE 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","4216","","","",""
"SKODA SUPERB COMBI MY22 ACTIVE 2.0 TDI 90 kW (122 CV) Adblue DSG","","Gasóleo","M1","3699","","","",""
"SKODA SUPERB COMBI MY22 AMBITION 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3687","","","",""
"SKODA SUPERB COMBI MY22 AMBITION 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3648","","","",""
"SKODA SUPERB COMBI MY22 AMBITION 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4236","","","",""
"SKODA SUPERB COMBI MY22 AMBITION 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","4222","","","",""
"SKODA SUPERB COMBI MY22 AMBITION 2.0 TDI 147 kW (200 CV) Adblue DSG","","Gasóleo","M1","4242","","","",""
"SKODA SUPERB COMBI MY22 AMBITION 2.0 TDI 90 kW (122 CV) Adblue DSG","","Gasóleo","M1","3704","","","",""
"SKODA SUPERB COMBI MY22 L&K 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG","","Híbridos enchufables","M1","3859","15.4","85.0","60.0","13.0"
"SKODA SUPERB COMBI MY22 L&K 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3729","","","",""
"SKODA SUPERB COMBI MY22 L&K 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4234","","","",""
"SKODA SUPERB COMBI MY22 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG","","Gasóleo","M1","4238","","","",""
"SKODA SUPERB COMBI MY22 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4","","Gasóleo","M1","4481","","","",""
"SKODA SUPERB COMBI MY22 L&K 2.0 TSI 140 kW (190 CV) Adblue DSG","","Gasóleo","M1","3992","","","",""
"SKODA SUPERB COMBI MY22 SCOUT 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3727","","","",""
"SKODA SUPERB COMBI MY22 SCOUT 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4234","","","",""
"SKODA SUPERB COMBI MY22 SCOUT 2.0 TDI 147 kW (200 CV) Adblue DSG","","Gasóleo","M1","4236","","","",""
"SKODA SUPERB COMBI MY22 SCOUT 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4","","Gasóleo","M1","4479","","","",""
"SKODA SUPERB COMBI MY22 SCOUT 2.0 TSI 206 kW (280 CV) DSG 4x4","","Gasolina","M1","4519","","","",""
"SKODA SUPERB COMBI MY22 SPORTLINE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG","","Híbridos enchufables","M1","3859","16.0","85.0","56.0","13.0"
"SKODA SUPERB COMBI MY22 SPORTLINE 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3727","","","",""
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4233","","","",""
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG","","Gasóleo","M1","4235","","","",""
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4","","Gasóleo","M1","4478","","","",""
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG","","Gasolina","M1","3990","","","",""
"SKODA SUPERB COMBI MY22 SPORTLINE 2.0 TSI 206 kW (280 CV) DSG 4x4","","Gasolina","M1","4516","","","",""
"SKODA SUPERB COMBI MY22 STYLE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG","","Híbridos enchufables","M1","3859","15.3","85.0","60.0","13.0"
"SKODA SUPERB COMBI MY22 STYLE 1.5 TSI 110 kW (150 CV) DSG","","Gasolina","M1","3729","","","",""
"SKODA SUPERB COMBI MY22 STYLE 1.5 TSI 110 kW (150 CV) Manual 6 vel.","","Gasolina","M1","3648","","","",""
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 110 kW (150 CV) Adblue DSG","","Gasóleo","M1","4236","","","",""
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 110 kW (150 CV) Manual 6 vel.","","Gasóleo","M1","4221","","","",""
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 147 kW (200 CV) Adblue DSG","","Gasóleo","M1","4242","","","",""
"SKODA SUPERB COMBI MY22 STYLE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4","","Gasóleo","M1","4485","","","",""
"SKODA SUPERB COMBI MY23 AMBITION 1.5 TSI 110 kW (150 CV) DSG (MTMA 2080)","","Gasolina","M1","2080","","","",""
"SKODA SUPERB COMBI MY23 AMBITION 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2230)","","Gasóleo","M1","2230","","","",""
"SKODA SUPERB COMBI MY23 L&K 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG (MTMA 2250)","","Híbridos enchufables","M1","2250","16.2","85.0","59.0","13.0"
"SKODA SUPERB COMBI MY23 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2230)","","Gasóleo","M1","2230","","","",""
"SKODA SUPERB COMBI MY23 L&K 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4 (MTMA 2270)","","Gasóleo","M1","2270","","","",""
"SKODA SUPERB COMBI MY23 SCOUT 1.5 TSI 110 kW (150 CV) DSG (MTMA 2080)","","Gasolina","M1","2080","","","",""
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4 (MTMA 2270)","","Gasóleo","M1","2270","","","",""
"SKODA SUPERB COMBI MY23 SCOUT 2.0 TSI 206 kW (280 CV) DSG 4x4 (MTMA 2310)","","Gasolina","M1","2310","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG (MTMA 2250)","","Híbridos enchufables","M1","2250","16.3","85.0","59.0","13.0"
"SKODA SUPERB COMBI MY23 SPORTLINE 1.5 TSI 110 kW (150 CV) DSG (MTMA 2080)","","Gasolina","M1","2080","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2230)","","Gasóleo","M1","2230","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 2.0 TDI 147 kW (200 CV) Adblue DSG 4x4 (MTMA 2270)","","Gasóleo","M1","2270","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 2.0 TSI 140 kW (190 CV) DSG (MTMA 2190)","","Gasolina","M1","2190","","","",""
"SKODA SUPERB COMBI MY23 SPORTLINE 2.0 TSI 206 kW (280 CV) DSG 4x4 (MTMA 2310)","","Gasolina","M1","2310","","","",""
"SKODA SUPERB COMBI MY23 STYLE 1.4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG (MTMA 2250)","","Híbridos enchufables","M1","2250","16.2","85.0","60.0","13.0"
"SKODA SUPERB COMBI MY23 STYLE 1.5 TSI 110 kW (150 CV) DSG (MTMA 2080)","","Gasolina","M1","2080","","","",""
"SKODA SUPERB COMBI MY23 STYLE 2.0 TDI 110 kW (150 CV) Adblue DSG (MTMA 2230)","","Gasóleo","M1","2230","","","",""
"SKODA SUPERB COMBI MY23 STYLE 2.0 TDI 147 kW (200 CV) Adblue DSG (MTMA 2230)","","Gasóleo","M1","2230","","","",""
"SKODA SUPERB COMBI MY24 AMBITION 2.0 TDI 110 kW (150 CV) DSG 7 vel. (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY24 SPORTLINE 2.0 TDI 110 kW (150 CV) DSG 7 vel (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY24 SPORTLINE 2.0 TDI 147 kW (200 CV) DSG (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY24 STYLE 2.0 TDI 110 kW (150 CV) DSG 7 vel. (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI MY24 STYLE 2.0 TDI 147 kW (200 CV) DSG (MTMA 2220)","","Gasóleo","M1","2220","","","",""
"SKODA SUPERB COMBI NG MY24 ESSENCE 1.5 TSI m-HEV 110 kW (150 CV) DSG 7 vel. (MTMA 2124)","","Gasolina","M1","2124","","","",""
"SKODA SUPERB COMBI NG MY24 ESSENCE 2.0 TDI 110 kW (150 CV) DSG 7 vel. (MTMA 2241)","","Gasóleo","M1","2241","","","",""
