"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV DCT Tech Eco-Dynamics+","","Híbridos de gasóleo","M1","1960","","10.8","",""
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV Drive Eco-Dynamics+","","Híbridos de gasóleo","M1","1930","","10.8","",""
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV GT-Line Eco-Dynamics+","","Híbridos de gasóleo","M1","1930","","10.8","",""
"Kia CEED TOURER 5p 1.6 CRDI MHEV 136CV Tech Eco-Dynamics+","","Híbridos de gasóleo","M1","1930","","10.8","",""
"Kia CEED TOURER PHEV (MY22) 1.6 PHEV eDrive","","Híbridos enchufables","M1","2030","11.6","44.0","50.0","8.9"
"Kia CEED TOURER PHEV (MY22) 1.6 PHEV eMotion","","Híbridos enchufables","M1","2030","12.5","44.0","47.0","8.9"
"Kia CEED TOURER PHEV (MY22) 1.6 PHEV eMotion (Pack Premium)","","Híbridos enchufables","M1","2030","12.5","44.0","47.0","8.9"
"Kia CEED TOURER PHEV (MY22) 1.6 PHEV eTech","","Híbridos enchufables","M1","2030","12.5","44.0","47.0","8.9"
"Kia CEED TOURER PHEV (MY23) 1.6 PHEV eDrive","","Híbridos enchufables","M1","2030","11.6","44.0","50.0","8.9"
"Kia CEED TOURER PHEV (MY23) 1.6 PHEV eMotion","","Híbridos enchufables","M1","2030","12.5","44.0","47.0","8.9"
"Kia CEED TOURER PHEV (MY23) 1.6 PHEV eMotion (Pack Premium)","","Híbridos enchufables","M1","2030","12.5","44.0","47.0","8.9"
"Kia CEED TOURER PHEV (MY23) 1.6 PHEV eTech","","Híbridos enchufables","M1","2030","12.5","44.0","47.0","8.9"
"Kia E-NIRO e-Niro Concept","","Eléctricos puros","M1","2080","15.3","100.0","289.0","39.2"
"Kia E-NIRO e-Niro Drive","","Eléctricos puros","M1","2080","15.3","100.0","289.0","39.2"
"Kia E-NIRO e-Niro Drive (Long Range)","","Eléctricos puros","M1","2230","15.9","150.0","455.0","64.0"
"Kia E-NIRO e-Niro Emotion","","Eléctricos puros","M1","2080","15.3","100.0","289.0","64.0"
"Kia E-NIRO e-Niro Emotion (Long Range)","","Eléctricos puros","M1","2230","15.9","150.0","455.0","64.0"
"Kia E-NIRO Emotion (Long Range)(Pack Luxury)","","Eléctricos puros","M1","2230","15.9","150.0","455.0","64.0"
