"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Renault Espace SP5 (fase 2) Blue dCi 147 kW (200CV) EDC 5 plazas (semi: ZN AL A T Opc. RALU19 +4ROUDI)","","Gasóleo","M1","2554","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 147 kW (200CV) EDC 5 plazas (semi: ZN AL A T)","","Gasóleo","M1","2554","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 147 kW (200CV) EDC 5 plazas 4RD (semi: IP AL A T IP AL A T Opc. RALU20)","","Gasóleo","M1","2554","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 147 kW (200CV) EDC 7 plazas 4RD (semi:IP AL A T Opc.2P3RAN,IP AL A T Opc RALU20+2P3RAN)","","Gasóleo","M1","2554","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 147 kW (200CV) EDC 7 plzs(semi: ZN AL AT Opc2P3RAN,ZN AL AT Opc 2P3RAN+Opc RALU19+4ROUDI)","","Gasóleo","M1","2554","","","",""
"Renault Espace SP5 (fase 2) TCe 165 kW (225cv) EDC GPF 5 plazas 4RD (semi: IP M1 A T ZN M1 A T Opc. RALU19 +4ROUDI)","","Gasolina","M1","2410","","","",""
"Renault Espace SP5 (fase 2) TCe 165 kW (225cv) EDC GPF 7 plazas (semi: ZN M1 A T Opc. 2P3RAN)","","Gasolina","M1","2410","","","",""
"Renault Espace SP5 (fase 2) TCe 165 kW (225cv) EDC GPF 7 plazas 4RD (semi: ZN M1 A T Opc. 2P3RAN + Opc. RALU19 + 4ROUDI)","","Gasolina","M1","2410","","","",""
"Renault Espace SP5 (fase 2) TCe 165 kW (225cv) EDC GPF 7 plzs 4RD(semi:IP M1 AT Opc2P3RAN, IP M1 AT Opc2P3RAN+OpcRALU19+4ROUDI)","","Gasolina","M1","2410","","","",""
"Renault Espace SP5 (fase 2) Tce GPF 165 kW (225cv) EDC 5 plazas (semi: ZN M1 A T)","","Gasolina","M1","2410","","","",""
